,id,terrestrial_date,sol,ls,month,min_temp,pressure,terrestrial_date 
846,869,2015-03-22,933,312,11,-71.0,863.0,2015-03-22
847,870,2015-03-23,934,313,11,-73.0,858.0,2015-03-23
848,872,2015-03-24,935,313,11,-75.0,862.0,2015-03-24
849,871,2015-03-25,936,314,11,-72.0,865.0,2015-03-25
850,874,2015-03-26,937,314,11,-73.0,863.0,2015-03-26
851,876,2015-03-29,940,316,11,-73.0,861.0,2015-03-29
852,875,2015-03-30,941,317,11,-74.0,857.0,2015-03-30
853,880,2015-03-31,942,317,11,-74.0,857.0,2015-03-31
854,877,2015-04-02,943,318,11,-73.0,854.0,2015-04-02
855,878,2015-04-03,944,318,11,-70.0,852.0,2015-04-03
856,881,2015-04-04,945,319,11,-72.0,851.0,2015-04-04
857,879,2015-04-05,946,320,11,-77.0,850.0,2015-04-05
858,882,2015-04-06,947,320,11,-70.0,853.0,2015-04-06
859,883,2015-04-07,948,321,11,-73.0,854.0,2015-04-07
860,884,2015-04-08,949,321,11,-72.0,851.0,2015-04-08
861,885,2015-04-09,950,322,11,-73.0,850.0,2015-04-09
862,888,2015-04-10,951,323,11,-75.0,849.0,2015-04-10
863,886,2015-04-11,952,323,11,-69.0,847.0,2015-04-11
864,887,2015-04-12,953,324,11,-71.0,847.0,2015-04-12
865,889,2015-04-13,954,324,11,-73.0,847.0,2015-04-13
866,892,2015-04-17,958,327,11,-74.0,848.0,2015-04-17
867,891,2015-04-18,959,327,11,-78.0,846.0,2015-04-18
868,893,2015-04-19,960,328,11,-76.0,846.0,2015-04-19
869,895,2015-04-20,961,328,11,-71.0,849.0,2015-04-20
870,894,2015-04-21,962,329,11,-73.0,845.0,2015-04-21
871,896,2015-04-22,963,329,11,-71.0,850.0,2015-04-22
872,897,2015-04-23,964,330,12,-72.0,847.0,2015-04-23
873,898,2015-04-24,965,331,12,-75.0,847.0,2015-04-24
874,900,2015-04-25,966,331,12,-73.0,850.0,2015-04-25
875,899,2015-04-26,967,332,12,-74.0,844.0,2015-04-26
876,901,2015-04-27,968,332,12,-71.0,848.0,2015-04-27
877,902,2015-04-28,969,333,12,-72.0,844.0,2015-04-28
878,903,2015-04-29,970,333,12,-71.0,849.0,2015-04-29
879,906,2015-04-30,971,334,12,-71.0,848.0,2015-04-30
880,904,2015-05-01,972,334,12,-73.0,847.0,2015-05-01
881,905,2015-05-02,973,335,12,-72.0,844.0,2015-05-02
882,907,2015-05-03,974,336,12,-73.0,842.0,2015-05-03
883,908,2015-05-04,975,336,12,-73.0,843.0,2015-05-04
884,909,2015-05-05,976,337,12,-75.0,842.0,2015-05-05
885,910,2015-05-06,977,337,12,-75.0,841.0,2015-05-06
886,913,2015-05-07,978,338,12,-73.0,842.0,2015-05-07
887,912,2015-05-09,979,338,12,-79.0,841.0,2015-05-09
888,911,2015-05-10,980,339,12,-73.0,840.0,2015-05-10
889,914,2015-05-11,981,339,12,-73.0,841.0,2015-05-11
890,917,2015-05-12,982,340,12,-74.0,840.0,2015-05-12
891,916,2015-05-13,983,340,12,-76.0,840.0,2015-05-13
892,915,2015-05-14,984,341,12,-74.0,840.0,2015-05-14
893,918,2015-05-15,985,342,12,-78.0,840.0,2015-05-15
894,919,2015-05-16,986,342,12,-74.0,840.0,2015-05-16
895,920,2015-05-17,987,343,12,-74.0,839.0,2015-05-17
896,922,2015-05-18,988,343,12,-75.0,840.0,2015-05-18
897,921,2015-05-19,989,344,12,-74.0,841.0,2015-05-19
898,923,2015-05-20,990,344,12,-76.0,839.0,2015-05-20
899,926,2015-05-21,991,345,12,-73.0,840.0,2015-05-21
900,924,2015-05-22,992,345,12,-73.0,842.0,2015-05-22
901,927,2015-05-23,993,346,12,-73.0,840.0,2015-05-23
902,925,2015-05-24,994,346,12,-79.0,842.0,2015-05-24
903,929,2015-05-25,995,347,12,-74.0,842.0,2015-05-25
904,928,2015-05-26,996,348,12,-72.0,842.0,2015-05-26
905,930,2015-05-27,997,348,12,-74.0,843.0,2015-05-27
906,931,2015-05-28,998,349,12,-73.0,842.0,2015-05-28
907,932,2015-05-30,1000,350,12,-74.0,841.0,2015-05-30
908,933,2015-05-31,1001,350,12,-79.0,843.0,2015-05-31
909,936,2015-06-01,1002,351,12,-77.0,844.0,2015-06-01
910,934,2015-06-02,1003,351,12,-74.0,843.0,2015-06-02
911,935,2015-06-03,1004,352,12,-74.0,842.0,2015-06-03
912,939,2015-06-04,1005,352,12,-75.0,843.0,2015-06-04
913,941,2015-06-05,1006,353,12,-78.0,844.0,2015-06-05
914,937,2015-06-06,1007,353,12,-79.0,845.0,2015-06-06
915,940,2015-06-07,1008,354,12,-79.0,844.0,2015-06-07
916,946,2015-06-08,1009,354,12,-75.0,845.0,2015-06-08
917,947,2015-06-09,1010,355,12,-74.0,846.0,2015-06-09
918,948,2015-06-10,1011,355,12,-78.0,845.0,2015-06-10
919,949,2015-06-11,1012,356,12,-81.0,846.0,2015-06-11
920,953,2015-06-12,1013,356,12,-80.0,846.0,2015-06-12
921,950,2015-06-13,1014,357,12,-77.0,846.0,2015-06-13
922,951,2015-06-14,1015,357,12,-75.0,847.0,2015-06-14
923,952,2015-06-16,1016,358,12,-76.0,847.0,2015-06-16
924,955,2015-06-17,1017,359,12,-78.0,850.0,2015-06-17
925,956,2015-06-18,1018,359,12,-79.0,850.0,2015-06-18
926,954,2015-06-19,1019,0,1,-81.0,849.0,2015-06-19
927,938,2015-06-20,1020,0,1,-63.0,832.0,2015-06-20
928,942,2015-06-21,1021,1,1,-76.0,850.0,2015-06-21
929,944,2015-06-22,1022,1,1,-75.0,852.0,2015-06-22
930,943,2015-06-23,1023,2,1,-76.0,851.0,2015-06-23
931,945,2015-06-24,1024,2,1,-76.0,851.0,2015-06-24
932,958,2015-06-25,1025,3,1,-74.0,851.0,2015-06-25
933,957,2015-06-26,1026,3,1,-78.0,851.0,2015-06-26
934,960,2015-06-28,1028,4,1,-75.0,853.0,2015-06-28
935,959,2015-06-29,1029,5,1,-75.0,856.0,2015-06-29
936,961,2015-06-30,1030,5,1,-77.0,855.0,2015-06-30
937,963,2015-07-01,1031,6,1,-76.0,854.0,2015-07-01
938,962,2015-07-02,1032,6,1,-74.0,854.0,2015-07-02
939,965,2015-07-03,1033,7,1,-77.0,856.0,2015-07-03
940,964,2015-07-04,1034,7,1,-76.0,859.0,2015-07-04
941,966,2015-07-05,1035,8,1,-77.0,857.0,2015-07-05
942,967,2015-07-06,1036,8,1,-76.0,856.0,2015-07-06
943,968,2015-07-07,1037,9,1,-80.0,856.0,2015-07-07
944,969,2015-07-08,1038,9,1,-76.0,858.0,2015-07-08
945,970,2015-07-09,1039,10,1,-77.0,857.0,2015-07-09
946,972,2015-07-10,1040,10,1,-77.0,858.0,2015-07-10
947,971,2015-07-11,1041,11,1,-77.0,859.0,2015-07-11
948,973,2015-07-12,1042,11,1,-76.0,859.0,2015-07-12
949,974,2015-07-13,1043,12,1,-77.0,860.0,2015-07-13
950,975,2015-07-14,1044,12,1,-79.0,860.0,2015-07-14
951,978,2015-07-15,1045,13,1,-80.0,861.0,2015-07-15
952,979,2015-07-16,1046,13,1,-77.0,862.0,2015-07-16
953,977,2015-07-17,1047,14,1,-77.0,863.0,2015-07-17
954,976,2015-07-18,1048,14,1,-78.0,864.0,2015-07-18
955,980,2015-07-19,1049,15,1,-75.0,864.0,2015-07-19
956,981,2015-07-20,1050,15,1,-76.0,863.0,2015-07-20
957,983,2015-07-21,1051,16,1,-76.0,864.0,2015-07-21
958,982,2015-07-23,1052,16,1,-78.0,865.0,2015-07-23
959,984,2015-07-24,1053,17,1,-79.0,865.0,2015-07-24
960,985,2015-07-25,1054,17,1,-77.0,867.0,2015-07-25
961,987,2015-07-26,1055,17,1,-77.0,868.0,2015-07-26
962,986,2015-07-27,1056,18,1,-76.0,868.0,2015-07-27
963,988,2015-07-28,1057,18,1,-78.0,867.0,2015-07-28
964,989,2015-07-29,1058,19,1,-78.0,868.0,2015-07-29
965,990,2015-07-30,1059,19,1,-78.0,870.0,2015-07-30
966,992,2015-07-31,1060,20,1,-78.0,870.0,2015-07-31
967,993,2015-08-01,1061,20,1,-77.0,871.0,2015-08-01
968,991,2015-08-02,1062,21,1,-77.0,871.0,2015-08-02
969,994,2015-08-03,1063,21,1,-79.0,871.0,2015-08-03
970,996,2015-08-04,1064,22,1,-77.0,871.0,2015-08-04
971,995,2015-08-05,1065,22,1,-78.0,873.0,2015-08-05
972,997,2015-08-06,1066,23,1,-78.0,875.0,2015-08-06
973,998,2015-08-07,1067,23,1,-79.0,875.0,2015-08-07
974,1000,2015-08-08,1068,24,1,-76.0,874.0,2015-08-08
975,999,2015-08-09,1069,24,1,-77.0,876.0,2015-08-09
976,1001,2015-08-10,1070,25,1,-80.0,877.0,2015-08-10
977,1002,2015-08-11,1071,25,1,-78.0,878.0,2015-08-11
978,1003,2015-08-12,1072,26,1,-78.0,879.0,2015-08-12
979,1004,2015-08-13,1073,26,1,-82.0,879.0,2015-08-13
980,1005,2015-08-14,1074,27,1,-77.0,878.0,2015-08-14
981,1006,2015-08-15,1075,27,1,-77.0,879.0,2015-08-15
982,1007,2015-08-16,1076,28,1,-81.0,880.0,2015-08-16
983,1008,2015-08-17,1077,28,1,-79.0,880.0,2015-08-17
984,1009,2015-08-18,1078,29,1,-80.0,881.0,2015-08-18
985,1010,2015-08-19,1079,29,1,-80.0,882.0,2015-08-19
986,1013,2015-08-20,1080,29,1,-77.0,882.0,2015-08-20
987,1011,2015-08-21,1081,30,2,-77.0,882.0,2015-08-21
988,1012,2015-08-22,1082,30,2,-79.0,882.0,2015-08-22
989,1014,2015-08-23,1083,31,2,-80.0,883.0,2015-08-23
990,1015,2015-08-24,1084,31,2,-78.0,885.0,2015-08-24
991,1017,2015-08-25,1085,32,2,-79.0,886.0,2015-08-25
992,1016,2015-08-26,1086,32,2,-77.0,885.0,2015-08-26
993,1019,2015-08-27,1087,33,2,-78.0,885.0,2015-08-27
994,1020,2015-08-29,1088,33,2,-77.0,885.0,2015-08-29
995,1018,2015-08-30,1089,34,2,-76.0,885.0,2015-08-30
996,1021,2015-08-31,1090,34,2,-78.0,886.0,2015-08-31
997,1022,2015-09-01,1091,35,2,-77.0,886.0,2015-09-01
998,1023,2015-09-02,1092,35,2,-79.0,886.0,2015-09-02
999,1024,2015-09-03,1093,36,2,-77.0,887.0,2015-09-03
1000,1026,2015-09-04,1094,36,2,-80.0,888.0,2015-09-04
1001,1027,2015-09-05,1095,36,2,-79.0,888.0,2015-09-05
1002,1025,2015-09-06,1096,37,2,-79.0,888.0,2015-09-06
1003,1028,2015-09-07,1097,37,2,-78.0,889.0,2015-09-07
1004,1029,2015-09-08,1098,38,2,-77.0,890.0,2015-09-08
1005,1030,2015-09-09,1099,38,2,-78.0,891.0,2015-09-09
1006,1031,2015-09-10,1100,39,2,-79.0,890.0,2015-09-10
1007,1034,2015-09-11,1101,39,2,-80.0,891.0,2015-09-11
1008,1032,2015-09-12,1102,40,2,-84.0,892.0,2015-09-12
1009,1033,2015-09-13,1103,40,2,-81.0,893.0,2015-09-13
1010,1035,2015-09-14,1104,41,2,-79.0,893.0,2015-09-14
1011,1036,2015-09-15,1105,41,2,-78.0,892.0,2015-09-15
1012,1037,2015-09-16,1106,42,2,-82.0,893.0,2015-09-16
1013,1040,2015-09-17,1107,42,2,-79.0,893.0,2015-09-17
1014,1038,2015-09-18,1108,42,2,-78.0,895.0,2015-09-18
1015,1039,2015-09-19,1109,43,2,-82.0,895.0,2015-09-19
1016,1041,2015-09-20,1110,43,2,-81.0,895.0,2015-09-20
1017,1042,2015-09-21,1111,44,2,-79.0,896.0,2015-09-21
1018,1043,2015-09-22,1112,44,2,-80.0,895.0,2015-09-22
1019,1044,2015-09-23,1113,45,2,-79.0,895.0,2015-09-23
1020,1045,2015-09-24,1114,45,2,-79.0,896.0,2015-09-24
1021,1047,2015-09-25,1115,46,2,-80.0,897.0,2015-09-25
1022,1046,2015-09-26,1116,46,2,-79.0,898.0,2015-09-26
1023,1048,2015-09-27,1117,47,2,-79.0,898.0,2015-09-27
1024,1049,2015-09-28,1118,47,2,-80.0,898.0,2015-09-28
1025,1050,2015-09-29,1119,48,2,-81.0,899.0,2015-09-29
1026,1051,2015-09-30,1120,48,2,-80.0,900.0,2015-09-30
1027,1052,2015-10-01,1121,48,2,-81.0,901.0,2015-10-01
1028,1053,2015-10-02,1122,49,2,-79.0,901.0,2015-10-02
1029,1054,2015-10-03,1123,49,2,-79.0,900.0,2015-10-03
1030,1055,2015-10-04,1124,50,2,-80.0,900.0,2015-10-04
1031,1056,2015-10-06,1125,50,2,-79.0,900.0,2015-10-06
1032,1057,2015-10-07,1126,51,2,-79.0,901.0,2015-10-07
1033,1058,2015-10-08,1127,51,2,-80.0,901.0,2015-10-08
1034,1059,2015-10-09,1128,52,2,-79.0,902.0,2015-10-09
1035,1060,2015-10-10,1129,52,2,-80.0,902.0,2015-10-10
1036,1061,2015-10-11,1130,53,2,-81.0,902.0,2015-10-11
1037,1062,2015-10-12,1131,53,2,-81.0,902.0,2015-10-12
1038,1063,2015-10-13,1132,53,2,-82.0,902.0,2015-10-13
1039,1064,2015-10-14,1133,54,2,-82.0,902.0,2015-10-14
1040,1065,2015-10-15,1134,54,2,-80.0,902.0,2015-10-15
1041,1069,2015-10-16,1135,55,2,-81.0,901.0,2015-10-16
1042,1066,2015-10-17,1136,55,2,-82.0,901.0,2015-10-17
1043,1068,2015-10-18,1137,56,2,-81.0,901.0,2015-10-18
1044,1067,2015-10-19,1138,56,2,-82.0,901.0,2015-10-19
1045,1070,2015-10-20,1139,57,2,-80.0,901.0,2015-10-20
1046,1071,2015-10-21,1140,57,2,-81.0,901.0,2015-10-21
1047,1072,2015-10-22,1141,57,2,-82.0,902.0,2015-10-22
1048,1073,2015-10-23,1142,58,2,-82.0,902.0,2015-10-23
1049,1074,2015-10-24,1143,58,2,-82.0,901.0,2015-10-24
1050,1075,2015-10-25,1144,59,2,-82.0,902.0,2015-10-25
1051,1076,2015-10-26,1145,59,2,-82.0,903.0,2015-10-26
1052,1077,2015-10-27,1146,60,3,-82.0,902.0,2015-10-27
1053,1078,2015-10-28,1147,60,3,-80.0,901.0,2015-10-28
1054,1080,2015-10-29,1148,61,3,-80.0,901.0,2015-10-29
1055,1079,2015-10-30,1149,61,3,-81.0,902.0,2015-10-30
1056,1081,2015-10-31,1150,62,3,-82.0,902.0,2015-10-31
1057,1082,2015-11-01,1151,62,3,-82.0,901.0,2015-11-01
1058,1086,2015-11-02,1152,62,3,-80.0,901.0,2015-11-02
1059,1083,2015-11-03,1153,63,3,-82.0,900.0,2015-11-03
1060,1088,2015-11-04,1154,63,3,-84.0,900.0,2015-11-04
1061,1084,2015-11-05,1155,64,3,-84.0,900.0,2015-11-05
1062,1085,2015-11-06,1156,64,3,-84.0,900.0,2015-11-06
1063,1087,2015-11-07,1157,65,3,-82.0,900.0,2015-11-07
1064,1089,2015-11-08,1158,65,3,-82.0,898.0,2015-11-08
1065,1090,2015-11-09,1159,66,3,-82.0,898.0,2015-11-09
1066,1091,2015-11-10,1160,66,3,-80.0,899.0,2015-11-10
1067,1092,2015-11-12,1161,66,3,-83.0,898.0,2015-11-12
1068,1093,2015-11-13,1162,67,3,-84.0,897.0,2015-11-13
1069,1094,2015-11-14,1163,67,3,-86.0,896.0,2015-11-14
1070,1095,2015-11-15,1164,68,3,-86.0,896.0,2015-11-15
1071,1096,2015-11-16,1165,68,3,-84.0,897.0,2015-11-16
1072,1097,2015-11-17,1166,69,3,-84.0,895.0,2015-11-17
1073,1098,2015-11-18,1167,69,3,-84.0,894.0,2015-11-18
1074,1102,2015-11-19,1168,70,3,-84.0,894.0,2015-11-19
1075,1100,2015-11-20,1169,70,3,-89.0,894.0,2015-11-20
1076,1101,2015-11-21,1170,71,3,-85.0,893.0,2015-11-21
1077,1099,2015-11-22,1171,71,3,-87.0,892.0,2015-11-22
1078,1104,2015-11-23,1172,71,3,-87.0,892.0,2015-11-23
1079,1103,2015-11-24,1173,72,3,-87.0,892.0,2015-11-24
1080,1105,2015-11-25,1174,72,3,-85.0,891.0,2015-11-25
1081,1106,2015-11-26,1175,73,3,-85.0,890.0,2015-11-26
1082,1107,2015-11-27,1176,73,3,-84.0,890.0,2015-11-27
1083,1108,2015-11-28,1177,74,3,-84.0,888.0,2015-11-28
1084,1109,2015-11-29,1178,74,3,-86.0,888.0,2015-11-29
1085,1110,2015-11-30,1179,75,3,-85.0,887.0,2015-11-30
1086,1111,2015-12-01,1180,75,3,-86.0,886.0,2015-12-01
1087,1112,2015-12-02,1181,75,3,-86.0,885.0,2015-12-02
1088,1114,2015-12-03,1182,76,3,-85.0,884.0,2015-12-03
1089,1113,2015-12-04,1183,76,3,-86.0,883.0,2015-12-04
1090,1115,2015-12-05,1184,77,3,-85.0,882.0,2015-12-05
1091,1116,2015-12-06,1185,77,3,-84.0,881.0,2015-12-06
1092,1117,2015-12-07,1186,78,3,-86.0,881.0,2015-12-07
1093,1118,2015-12-08,1187,78,3,-84.0,881.0,2015-12-08
1094,1119,2015-12-09,1188,79,3,-90.0,881.0,2015-12-09
1095,1120,2015-12-10,1189,79,3,-87.0,879.0,2015-12-10
1096,1121,2015-12-11,1190,79,3,-87.0,877.0,2015-12-11
1097,1122,2015-12-12,1191,80,3,-87.0,876.0,2015-12-12
1098,1123,2015-12-13,1192,80,3,-86.0,876.0,2015-12-13
1099,1124,2015-12-14,1193,81,3,-84.0,875.0,2015-12-14
1100,1125,2015-12-15,1194,81,3,-84.0,873.0,2015-12-15
1101,1126,2015-12-16,1195,82,3,-86.0,872.0,2015-12-16
1102,1129,2015-12-17,1196,82,3,-86.0,871.0,2015-12-17
1103,1127,2015-12-18,1197,83,3,-85.0,869.0,2015-12-18
1104,1128,2015-12-20,1198,83,3,-86.0,868.0,2015-12-20
1105,1130,2015-12-21,1199,84,3,-86.0,868.0,2015-12-21
1106,1131,2015-12-22,1200,84,3,-84.0,866.0,2015-12-22
1107,1132,2015-12-23,1201,84,3,-85.0,866.0,2015-12-23
1108,1133,2015-12-24,1202,85,3,-85.0,864.0,2015-12-24
1109,1136,2015-12-25,1203,85,3,-85.0,863.0,2015-12-25
1110,1135,2015-12-26,1204,86,3,-84.0,862.0,2015-12-26
1111,1134,2015-12-27,1205,86,3,-86.0,861.0,2015-12-27
1112,1137,2015-12-28,1206,87,3,-85.0,859.0,2015-12-28
1113,1138,2015-12-29,1207,87,3,-85.0,858.0,2015-12-29
1114,1139,2015-12-30,1208,88,3,-85.0,857.0,2015-12-30
1115,1141,2015-12-31,1209,88,3,-85.0,855.0,2015-12-31
1116,1140,2016-01-01,1210,88,3,-85.0,854.0,2016-01-01
1117,1142,2016-01-02,1211,89,3,-83.0,853.0,2016-01-02
1118,1143,2016-01-03,1212,89,3,-86.0,851.0,2016-01-03
1119,1145,2016-01-04,1213,90,4,-84.0,851.0,2016-01-04
1120,1144,2016-01-05,1214,90,4,-85.0,849.0,2016-01-05
1121,1146,2016-01-06,1215,91,4,-85.0,848.0,2016-01-06
1122,1147,2016-01-07,1216,91,4,-86.0,847.0,2016-01-07
1123,1148,2016-01-08,1217,92,4,-88.0,846.0,2016-01-08
1124,1149,2016-01-09,1218,92,4,-86.0,845.0,2016-01-09
1125,1150,2016-01-10,1219,93,4,-87.0,844.0,2016-01-10
1126,1151,2016-01-11,1220,93,4,-87.0,842.0,2016-01-11
1127,1152,2016-01-12,1221,93,4,-87.0,841.0,2016-01-12
1128,1153,2016-01-13,1222,94,4,-87.0,840.0,2016-01-13
1129,1155,2016-01-14,1223,94,4,-88.0,839.0,2016-01-14
1130,1154,2016-01-15,1224,95,4,-88.0,837.0,2016-01-15
1131,1156,2016-01-16,1225,95,4,-87.0,836.0,2016-01-16
1132,1157,2016-01-17,1226,96,4,-87.0,835.0,2016-01-17
1133,1158,2016-01-18,1227,96,4,-88.0,833.0,2016-01-18
1134,1159,2016-01-19,1228,97,4,-88.0,832.0,2016-01-19
1135,1160,2016-01-20,1229,97,4,-88.0,831.0,2016-01-20
1136,1161,2016-01-21,1230,98,4,-88.0,830.0,2016-01-21
1137,1162,2016-01-22,1231,98,4,-88.0,828.0,2016-01-22
1138,1163,2016-01-23,1232,99,4,-88.0,827.0,2016-01-23
1139,1164,2016-01-24,1233,99,4,-88.0,826.0,2016-01-24
1140,1166,2016-01-26,1234,99,4,-88.0,824.0,2016-01-26
1141,1165,2016-01-27,1235,100,4,-88.0,824.0,2016-01-27
1142,1170,2016-01-28,1236,100,4,-87.0,822.0,2016-01-28
1143,1169,2016-01-29,1237,101,4,-88.0,820.0,2016-01-29
1144,1167,2016-01-30,1238,101,4,-87.0,819.0,2016-01-30
1145,1168,2016-01-31,1239,102,4,-89.0,818.0,2016-01-31
1146,1171,2016-02-01,1240,102,4,-87.0,816.0,2016-02-01
1147,1172,2016-02-02,1241,103,4,-87.0,816.0,2016-02-02
1148,1173,2016-02-03,1242,103,4,-87.0,815.0,2016-02-03
1149,1174,2016-02-04,1243,104,4,-86.0,814.0,2016-02-04
1150,1175,2016-02-05,1244,104,4,-85.0,812.0,2016-02-05
1151,1176,2016-02-06,1245,105,4,-86.0,811.0,2016-02-06
1152,1178,2016-02-07,1246,105,4,-85.0,810.0,2016-02-07
1153,1177,2016-02-08,1247,105,4,-85.0,809.0,2016-02-08
1154,1179,2016-02-09,1248,106,4,-86.0,807.0,2016-02-09
1155,1180,2016-02-10,1249,106,4,-85.0,806.0,2016-02-10
1156,1182,2016-02-11,1250,107,4,-85.0,804.0,2016-02-11
1157,1185,2016-02-12,1251,107,4,-85.0,803.0,2016-02-12
1158,1184,2016-02-13,1252,108,4,-85.0,802.0,2016-02-13
1159,1181,2016-02-14,1253,108,4,-85.0,800.0,2016-02-14
1160,1183,2016-02-15,1254,109,4,-84.0,799.0,2016-02-15
1161,1187,2016-02-16,1255,109,4,-84.0,798.0,2016-02-16
1162,1186,2016-02-17,1256,110,4,-84.0,797.0,2016-02-17
1163,1188,2016-02-18,1257,110,4,-84.0,794.0,2016-02-18
1164,1189,2016-02-19,1258,111,4,-83.0,794.0,2016-02-19
1165,1190,2016-02-20,1259,111,4,-84.0,794.0,2016-02-20
1166,1191,2016-02-21,1260,112,4,-83.0,792.0,2016-02-21
1167,1192,2016-02-22,1261,112,4,-81.0,790.0,2016-02-22
1168,1193,2016-02-23,1262,112,4,-81.0,790.0,2016-02-23
1169,1194,2016-02-24,1263,113,4,-84.0,788.0,2016-02-24
1170,1195,2016-02-25,1264,113,4,-84.0,787.0,2016-02-25
1171,1197,2016-02-26,1265,114,4,-81.0,787.0,2016-02-26
1172,1196,2016-02-27,1266,114,4,-82.0,787.0,2016-02-27
1173,1198,2016-02-28,1267,115,4,-83.0,786.0,2016-02-28
1174,1199,2016-02-29,1268,115,4,-83.0,784.0,2016-02-29
1175,1201,2016-03-01,1269,116,4,-83.0,782.0,2016-03-01
1176,1200,2016-03-03,1270,116,4,-82.0,782.0,2016-03-03
1177,1202,2016-03-04,1271,117,4,-84.0,781.0,2016-03-04
1178,1203,2016-03-05,1272,117,4,-81.0,780.0,2016-03-05
1179,1204,2016-03-06,1273,118,4,-79.0,778.0,2016-03-06
1180,1205,2016-03-07,1274,118,4,-82.0,777.0,2016-03-07
1181,1206,2016-03-08,1275,119,4,-82.0,775.0,2016-03-08
1182,1207,2016-03-09,1276,119,4,-83.0,774.0,2016-03-09
1183,1208,2016-03-10,1277,120,5,-84.0,774.0,2016-03-10
1184,1210,2016-03-11,1278,120,5,-83.0,773.0,2016-03-11
1185,1209,2016-03-12,1279,121,5,-83.0,772.0,2016-03-12
1186,1211,2016-03-13,1280,121,5,-84.0,771.0,2016-03-13
1187,1212,2016-03-14,1281,122,5,-83.0,769.0,2016-03-14
1188,1213,2016-03-15,1282,122,5,-81.0,768.0,2016-03-15
1189,1214,2016-03-16,1283,123,5,-82.0,767.0,2016-03-16
1190,1216,2016-03-17,1284,123,5,-80.0,767.0,2016-03-17
1191,1217,2016-03-18,1285,123,5,-80.0,766.0,2016-03-18
1192,1215,2016-03-19,1286,124,5,-80.0,765.0,2016-03-19
1193,1218,2016-03-20,1287,124,5,-80.0,764.0,2016-03-20
1194,1219,2016-03-21,1288,125,5,-80.0,763.0,2016-03-21
1195,1220,2016-03-24,1291,126,5,-80.0,760.0,2016-03-24
1196,1222,2016-03-25,1292,127,5,-81.0,760.0,2016-03-25
1197,1221,2016-03-26,1293,127,5,-81.0,758.0,2016-03-26
1198,1223,2016-03-27,1294,128,5,-79.0,758.0,2016-03-27
1199,1224,2016-03-28,1295,128,5,-79.0,757.0,2016-03-28
1200,1226,2016-03-29,1296,129,5,-79.0,756.0,2016-03-29
1201,1225,2016-03-30,1297,129,5,-80.0,755.0,2016-03-30
1202,1229,2016-03-31,1298,130,5,-79.0,755.0,2016-03-31
1203,1228,2016-04-01,1299,130,5,-80.0,753.0,2016-04-01
1204,1227,2016-04-02,1300,131,5,-79.0,752.0,2016-04-02
1205,1230,2016-04-03,1301,131,5,-78.0,752.0,2016-04-03
1206,1231,2016-04-04,1302,132,5,-80.0,751.0,2016-04-04
1207,1232,2016-04-05,1303,132,5,-78.0,751.0,2016-04-05
1208,1233,2016-04-06,1304,133,5,-80.0,750.0,2016-04-06
1209,1235,2016-04-07,1305,133,5,-80.0,749.0,2016-04-07
1210,1234,2016-04-08,1306,134,5,-79.0,748.0,2016-04-08
1211,1236,2016-04-10,1307,134,5,-80.0,748.0,2016-04-10
1212,1237,2016-04-11,1308,135,5,-81.0,748.0,2016-04-11
1213,1238,2016-04-12,1309,135,5,-81.0,747.0,2016-04-12
1214,1239,2016-04-13,1310,136,5,-76.0,745.0,2016-04-13
1215,1240,2016-04-14,1311,136,5,-78.0,745.0,2016-04-14
1216,1243,2016-04-15,1312,137,5,-77.0,745.0,2016-04-15
1217,1241,2016-04-16,1313,137,5,-77.0,745.0,2016-04-16
1218,1242,2016-04-17,1314,138,5,-78.0,744.0,2016-04-17
1219,1244,2016-04-18,1315,138,5,-77.0,744.0,2016-04-18
1220,1245,2016-04-19,1316,139,5,-80.0,744.0,2016-04-19
1221,1246,2016-04-20,1317,139,5,-80.0,743.0,2016-04-20
1222,1247,2016-04-21,1318,140,5,-80.0,743.0,2016-04-21
1223,1248,2016-04-22,1319,140,5,-78.0,742.0,2016-04-22
1224,1250,2016-04-23,1320,141,5,-77.0,741.0,2016-04-23
1225,1249,2016-04-24,1321,141,5,-77.0,740.0,2016-04-24
1226,1251,2016-04-25,1322,142,5,-78.0,740.0,2016-04-25
1227,1252,2016-04-26,1323,142,5,-77.0,738.0,2016-04-26
1228,1253,2016-04-27,1324,143,5,-78.0,738.0,2016-04-27
1229,1256,2016-04-28,1325,144,5,-78.0,738.0,2016-04-28
1230,1254,2016-04-29,1326,144,5,-77.0,738.0,2016-04-29
1231,1255,2016-04-30,1327,145,5,-76.0,736.0,2016-04-30
1232,1257,2016-05-01,1328,145,5,-77.0,735.0,2016-05-01
1233,1258,2016-05-02,1329,146,5,-74.0,735.0,2016-05-02
1234,1259,2016-05-03,1330,146,5,-78.0,734.0,2016-05-03
1235,1260,2016-05-04,1331,147,5,-76.0,734.0,2016-05-04
1236,1262,2016-05-05,1332,147,5,-78.0,734.0,2016-05-05
1237,1263,2016-05-06,1333,148,5,-76.0,733.0,2016-05-06
1238,1261,2016-05-07,1334,148,5,-77.0,732.0,2016-05-07
1239,1264,2016-05-08,1335,149,5,-77.0,732.0,2016-05-08
1240,1265,2016-05-09,1336,149,5,-75.0,732.0,2016-05-09
1241,1266,2016-05-10,1337,150,6,-76.0,734.0,2016-05-10
1242,1267,2016-05-11,1338,150,6,-75.0,734.0,2016-05-11
